Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Document_ID,Dominant_Topic
0.027497625,0.3211193,0.108244814,0.02780803,0.02844146,0.1728215,0.026266044,0.23260884,0.027144006,0.028048394,7526,1
0.0145978695,0.34103602,0.05263252,0.030770382,0.0149091175,0.13518699,0.014329361,0.1782541,0.03481356,0.18347012,7527,1
0.05018496,0.055617332,0.05090331,0.05652857,0.10948685,0.05613842,0.31576982,0.06167554,0.123366274,0.12032891,7528,6
0.08259684,0.09599028,0.0130315935,0.016167097,0.44252875,0.013877855,0.014285569,0.013007846,0.09318146,0.21533272,7529,4
0.019743195,0.09789425,0.11346218,0.13526295,0.2852588,0.019321062,0.019513747,0.019361462,0.019050363,0.27113196,7530,4
0.057283606,0.029618928,0.032803968,0.15829791,0.20778686,0.046624847,0.17544724,0.025841432,0.073785484,0.19250971,7531,4
0.041452393,0.20165406,0.09580072,0.14408498,0.31885138,0.013409063,0.014499379,0.017661503,0.013393203,0.13919336,7532,4
0.030195393,0.04219354,0.028209588,0.02814549,0.027923487,0.030460374,0.030054178,0.72564,0.028585214,0.028592665,7533,7
0.13085955,0.11166712,0.009664533,0.010097206,0.31848714,0.016997635,0.31390887,0.009628211,0.06765729,0.011032442,7534,4
0.48852897,0.05180793,0.267358,0.0055571967,0.005753521,0.15792452,0.0052269944,0.006871282,0.0057731653,0.005198398,7535,0
0.09993118,0.12646797,0.008746695,0.022918481,0.09600069,0.26001504,0.022792159,0.04303182,0.218193,0.101902984,7536,5
0.0034301474,0.0035828494,0.084088385,0.23084247,0.107840694,0.05959292,0.39705548,0.002745184,0.072823666,0.037998173,7537,6
0.2578336,0.01560155,0.5245946,0.004672514,0.056874726,0.0020979044,0.0032014656,0.0020638157,0.019784793,0.11327498,7538,2
0.0850307,0.083483025,0.08373075,0.09209982,0.08339221,0.08383023,0.08343614,0.23778658,0.083389334,0.083821185,7539,7
0.06290391,0.06284788,0.06309202,0.067393556,0.06269373,0.06271478,0.08136165,0.062898465,0.4096026,0.06449138,7540,8
0.041941613,0.5814383,0.041923992,0.044115305,0.051227435,0.052768894,0.056581166,0.04204342,0.043278966,0.04468089,7541,1
0.008848333,0.021482931,0.052816,0.008625856,0.82079893,0.011340876,0.041852202,0.010685345,0.009149012,0.014400521,7542,4
0.006422036,0.24291484,0.047429908,0.0068723224,0.012797246,0.5276089,0.020881426,0.057998825,0.006756816,0.07031771,7543,5
0.22598478,0.035897534,0.037081107,0.04406648,0.052187443,0.15182085,0.035833906,0.3371743,0.041210305,0.03874327,7544,7
0.063048154,0.06316183,0.30090755,0.06350788,0.06279793,0.06347348,0.06297304,0.19433156,0.06278392,0.06301466,7545,2
0.044179123,0.044002224,0.043586433,0.0867407,0.044663314,0.16033307,0.043960735,0.042184144,0.043613244,0.446737,7546,9
0.076950386,0.06523033,0.063157946,0.06346039,0.41427946,0.06297221,0.0644385,0.0632502,0.063332625,0.06292795,7547,4
0.032529023,0.39066237,0.030806487,0.06359826,0.03481722,0.14644143,0.029705862,0.10683862,0.031113416,0.13348736,7548,1
0.17623657,0.37972,0.032154378,0.09758655,0.15400483,0.031527236,0.031569935,0.033381045,0.031463698,0.032355726,7549,1
0.13513996,0.0129256155,0.032997645,0.2036744,0.017969716,0.012986143,0.52685016,0.0128533095,0.018335687,0.026267396,7550,6
0.046953738,0.052026644,0.048639774,0.04561693,0.13203846,0.29063475,0.056209374,0.046417594,0.22872907,0.052733645,7551,5
0.06837715,0.03593455,0.036404315,0.10184326,0.03703527,0.41124517,0.18622933,0.037325133,0.04966597,0.035939854,7552,5
0.038190063,0.11085654,0.037109923,0.03641889,0.06056682,0.4789566,0.036336068,0.03697022,0.042238217,0.122356616,7553,5
0.011766866,0.31020945,0.012067981,0.15607522,0.3718074,0.040494204,0.021311406,0.054093063,0.011300608,0.010873818,7554,4
0.087888055,0.038399823,0.09077135,0.031684592,0.41543815,0.04176899,0.03183991,0.19962284,0.030412065,0.032174274,7555,4
0.0070684496,0.007833975,0.0072478494,0.16548246,0.007824876,0.051186368,0.009917265,0.007420693,0.72798705,0.008031015,7556,8
0.0044025704,0.004464147,0.004586095,0.023605501,0.02376973,0.004374089,0.05280006,0.00442411,0.8136584,0.063915335,7557,8
0.111704685,0.04210732,0.1094346,0.14357118,0.0480755,0.10769221,0.3131968,0.038619168,0.044064235,0.041534312,7558,6
0.07913467,0.050287772,0.2213995,0.050704993,0.06246969,0.0501195,0.051281773,0.050196238,0.33393127,0.05047456,7559,8
0.31196368,0.003066839,0.08834202,0.010043508,0.25078762,0.2160859,0.0053346828,0.021134026,0.011263822,0.08197796,7560,0
0.056959897,0.27268505,0.056537732,0.05594779,0.05569569,0.055701215,0.055766795,0.055848133,0.055675924,0.27918178,7561,9
0.016308418,0.017967256,0.016190201,0.017729176,0.016429495,0.017686678,0.019427175,0.016156444,0.46747258,0.39463258,7562,8
0.050241437,0.055502634,0.050463833,0.050241645,0.14892007,0.43714395,0.052790105,0.051954944,0.051856924,0.050884474,7563,5
0.039557554,0.037438173,0.098995335,0.12236957,0.053810857,0.040014647,0.419831,0.036798283,0.038315162,0.11286938,7564,6
0.195653,0.13339229,0.0069479295,0.02032565,0.0067440616,0.018260628,0.041593783,0.50759,0.061831698,0.0076609747,7565,7
0.3436275,0.0040318198,0.0044456357,0.56719536,0.004119281,0.00872029,0.0041880445,0.00906798,0.0041424474,0.050461635,7566,3
0.01539593,0.015600018,0.016533524,0.015405525,0.015429844,0.05584305,0.015417661,0.81974494,0.015352532,0.015276945,7567,7
0.08626594,0.5502123,0.022772048,0.024428409,0.022690259,0.041068543,0.07128388,0.04511846,0.03389398,0.102266215,7568,1
0.33707216,0.079301834,0.14313923,0.03908314,0.048889447,0.04242877,0.1937721,0.038665455,0.038558587,0.039089307,7569,0
0.01579139,0.003275222,0.0020157492,0.004062104,0.15968144,0.66449714,0.11104129,0.036790963,0.0014014746,0.0014432463,7570,5
0.06510938,0.07824752,0.02919839,0.0018475481,0.6289861,0.04806523,0.11275264,0.012829868,0.0016434991,0.021319805,7571,4
0.26224247,0.031514216,0.030069595,0.031144796,0.22193573,0.030488942,0.031383302,0.03098844,0.030839842,0.29939264,7572,9
0.009746837,0.031689744,0.009690904,0.009485637,0.04824321,0.009601808,0.009938836,0.08025654,0.7797236,0.011622883,7573,8
0.05228449,0.21225084,0.23198903,0.11970915,0.09850124,0.055930976,0.046029795,0.046505205,0.04562506,0.09117423,7574,2
0.04236531,0.018672151,0.01771627,0.058251258,0.017232832,0.189571,0.049742613,0.019150872,0.55563617,0.031661533,7575,8
0.16771287,0.038991116,0.04617585,0.036870945,0.41934618,0.03706082,0.04068698,0.03660157,0.13825691,0.038296774,7576,4
0.03603964,0.03351303,0.03683084,0.20130704,0.30099785,0.044678286,0.0408372,0.07434976,0.03808595,0.19336037,7577,4
0.053494822,0.051777646,0.05053268,0.050272014,0.3594773,0.05962664,0.22333875,0.050183948,0.050365526,0.05093062,7578,4
0.04714,0.099462025,0.03603501,0.03100806,0.033499684,0.0424231,0.033345256,0.09539264,0.33804572,0.24364851,7579,8
0.09765862,0.06512566,0.15803331,0.043634284,0.043158907,0.28987598,0.013648855,0.018885683,0.014642363,0.2553364,7580,5
0.03899021,0.134825,0.04552824,0.04225775,0.26599064,0.17986466,0.040789448,0.050771393,0.10177393,0.09920871,7581,4
0.009376015,0.19977881,0.49942517,0.03131215,0.05554546,0.017296072,0.009842992,0.11673788,0.050890137,0.009795292,7582,2
0.014861962,0.012869571,0.01225461,0.076237984,0.17145666,0.013085736,0.460212,0.011846092,0.12936325,0.09781215,7583,6
0.009450272,0.11056244,0.008009887,0.08737434,0.72318465,0.009920375,0.02521095,0.008686705,0.008916454,0.008683957,7584,4
0.19321759,0.036901653,0.036401816,0.14049882,0.34784997,0.047196683,0.06680033,0.058518983,0.03619681,0.036417387,7585,4
0.13534388,0.030143458,0.07326052,0.0465931,0.28466755,0.04377005,0.33052844,0.01183025,0.03240601,0.011456721,7586,6
0.21321627,0.014342579,0.6178473,0.06320565,0.014658623,0.0144257285,0.013902171,0.016782891,0.014504092,0.017114691,7587,2
0.0388839,0.116502866,0.04397806,0.03899177,0.040882237,0.038699243,0.03880792,0.043023538,0.04350169,0.5567288,7588,9
0.0075194086,0.0041077365,0.0044752955,0.34173843,0.012971136,0.051398315,0.55079687,0.0049529853,0.017395351,0.00464443,7589,6
0.03951332,0.099131085,0.03612482,0.036813926,0.03577388,0.35692832,0.037483245,0.2751851,0.038048513,0.044997804,7590,5
0.06843059,0.1671877,0.029805485,0.02994306,0.15067971,0.26710916,0.040893015,0.034318183,0.030401507,0.18123156,7591,5
0.11502708,0.083563745,0.08344707,0.08511091,0.08335084,0.1180075,0.08784473,0.0833703,0.08447903,0.1757988,7592,9
0.0067409514,0.014785681,0.007877347,0.008106375,0.008950376,0.008019494,0.055665795,0.007084096,0.8745723,0.00819762,7593,8
0.2879501,0.01877536,0.078413524,0.34086627,0.07243928,0.018106496,0.018034253,0.07477765,0.0192507,0.07138636,7594,3
0.0119652115,0.0128092915,0.0117165,0.016585309,0.012894818,0.13518064,0.012123512,0.13390113,0.21816948,0.43465412,7595,9
0.050756477,0.05011852,0.050111283,0.050177664,0.050279606,0.44523582,0.1504588,0.05164877,0.05112203,0.05009102,7596,5
0.019909061,0.09484795,0.013832292,0.043963864,0.015285558,0.022708356,0.51379424,0.013103589,0.22767958,0.03487551,7597,6
0.09911405,0.06299409,0.3079867,0.062897384,0.062629834,0.06275317,0.06272439,0.15339813,0.062623866,0.06287835,7598,2
0.01754671,0.09330868,0.017777259,0.1598626,0.016555743,0.096558765,0.20262489,0.22549854,0.14257684,0.027689978,7599,7
0.0048415656,0.0050308625,0.10951637,0.0050674756,0.005248322,0.0049444474,0.0069418666,0.007427936,0.845999,0.0049821436,7600,8
0.056061417,0.07306479,0.18249136,0.056222312,0.25178322,0.1450069,0.05806042,0.065784805,0.055686258,0.05583849,7601,4
0.096244395,0.041953757,0.16726647,0.043989137,0.04568139,0.17083251,0.22428726,0.04621789,0.05345621,0.11007098,7602,6
0.115150265,0.002058915,0.04367507,0.16340001,0.33632705,0.18092999,0.15072516,0.0022556256,0.0033437903,0.002134147,7603,4
0.03209778,0.067047596,0.14051563,0.036509946,0.025673829,0.23937413,0.027777165,0.32782552,0.026343428,0.076834984,7604,7
0.021954523,0.029486133,0.018628767,0.019030957,0.22688076,0.018354593,0.56967574,0.01808635,0.05381304,0.024089132,7605,6
0.031081662,0.049957242,0.013354069,0.061742175,0.10134261,0.119321056,0.3021313,0.09560262,0.11235428,0.113113016,7606,6
0.18971477,0.36505696,0.14632024,0.012109064,0.012031315,0.21030875,0.012632179,0.025978075,0.013253583,0.012595049,7607,1
0.13149504,0.24788186,0.033869144,0.034322266,0.09496267,0.16721883,0.114900164,0.03454842,0.10606248,0.034739144,7608,1
0.21507947,0.035061304,0.030050876,0.112441935,0.0770886,0.039399553,0.029890964,0.039979868,0.062377688,0.3586298,7609,9
0.046190806,0.12129056,0.047045145,0.05006371,0.04579532,0.04564158,0.050253958,0.045859016,0.09600051,0.4518594,7610,9
0.14504361,0.045202825,0.08162451,0.042281,0.1302571,0.055162635,0.36376444,0.04665647,0.04820329,0.041804098,7611,6
0.4548144,0.016764613,0.1730626,0.014971223,0.038845852,0.16576177,0.017246634,0.015828041,0.058273382,0.044431496,7612,0
0.035199646,0.03541945,0.49308136,0.03160145,0.10033453,0.032739516,0.031514246,0.08859624,0.03289478,0.11861877,7613,2
0.030413223,0.23783146,0.030690573,0.03232749,0.19587848,0.032292016,0.08524203,0.033821642,0.12527248,0.19623056,7614,1
0.050371867,0.23924978,0.050512698,0.05829158,0.17590913,0.05695394,0.21469866,0.05050046,0.05286121,0.05065065,7615,1
0.016759792,0.62831855,0.25451306,0.011109228,0.013560336,0.026836202,0.011177924,0.014392166,0.011186659,0.012146114,7616,1
0.54096514,0.12514056,0.023639642,0.023142342,0.029183045,0.077685736,0.026008055,0.024718413,0.0236288,0.10588824,7617,0
0.27419412,0.15574485,0.16541886,0.05841285,0.055607162,0.055717032,0.056709778,0.057660647,0.0559322,0.06460249,7618,0
0.030146217,0.028434817,0.03136839,0.18026839,0.03294226,0.22645013,0.32700458,0.030169737,0.08109847,0.032116987,7619,6
0.0044596842,0.0057481355,0.0045866715,0.0052568573,0.024690552,0.0083901165,0.48680028,0.0045146937,0.45059115,0.0049618697,7620,6
0.031715345,0.032363746,0.10449736,0.031751502,0.18211932,0.17155617,0.272993,0.107690275,0.03369947,0.031613845,7621,6
0.11578636,0.3934594,0.08438121,0.11686549,0.026835218,0.1512637,0.02661793,0.030734379,0.025688864,0.028367465,7622,1
0.12664388,0.10050615,0.010119648,0.024526076,0.22917095,0.1876417,0.21373653,0.008306867,0.08781664,0.011531558,7623,4
0.006722068,0.05069669,0.0054474813,0.15225023,0.015362842,0.10396017,0.15218967,0.005880301,0.44931567,0.058174897,7624,8
0.0049801976,0.0055643003,0.0050201565,0.004977306,0.016515426,0.013884174,0.024341516,0.005022812,0.9141015,0.0055926493,7625,8
0.042908024,0.3310977,0.04403179,0.04196888,0.04220531,0.045309015,0.044203263,0.042341862,0.054687664,0.31124654,7626,1
0.012856949,0.012470196,0.012605545,0.048755415,0.0129577145,0.015181623,0.72802687,0.016129404,0.056789774,0.08422646,7627,6
0.22010203,0.03528987,0.031570807,0.032663967,0.031396683,0.1747362,0.075401835,0.116638824,0.035837788,0.246362,7628,9
0.38082272,0.14905295,0.025132662,0.024772437,0.103373215,0.20372751,0.026314817,0.025007457,0.026049547,0.035746705,7629,0
0.050786942,0.050185464,0.4766465,0.050268106,0.050098117,0.079923324,0.07988026,0.056116845,0.05340887,0.052685592,7630,2
0.047618944,0.18517692,0.20367432,0.04285724,0.04638821,0.150094,0.041427027,0.18094851,0.053590097,0.04822475,7631,2
0.13788359,0.005429868,0.005343957,0.005528733,0.0059596007,0.0053817485,0.017678557,0.00551774,0.80558115,0.0056950413,7632,8
0.05558391,0.055584736,0.055892434,0.057340432,0.055570073,0.057714313,0.05566308,0.0598995,0.4876771,0.05907443,7633,8
0.012857374,0.10851122,0.20339482,0.012633497,0.016247623,0.12650304,0.048780706,0.037715945,0.28329206,0.15006375,7634,8
0.10998907,0.013152237,0.085676774,0.013282616,0.43960157,0.06463382,0.012490749,0.01274307,0.13445714,0.113972954,7635,4
0.34832188,0.15555218,0.055868633,0.055603392,0.07057575,0.07215578,0.060690843,0.058939744,0.057739217,0.06455253,7636,0
0.026422253,0.11124897,0.026554644,0.02685366,0.04647179,0.030070705,0.24224651,0.027458245,0.4298038,0.032869436,7637,8
0.007069428,0.007319526,0.007033098,0.0073829736,0.00754104,0.0071024327,0.017360324,0.0070953886,0.919932,0.012163749,7638,8
0.041302517,0.40240517,0.0042372015,0.009623567,0.06957211,0.3061931,0.10383118,0.027668517,0.032743294,0.0024233353,7639,1
0.018873781,0.014585281,0.040595293,0.3700953,0.4326858,0.01268828,0.014679736,0.040304206,0.039983597,0.0155086825,7640,4
0.009872802,0.010191375,0.020875772,0.010500596,0.104415394,0.015848134,0.7766187,0.011361917,0.029334169,0.010981068,7641,6
0.029054744,0.035030812,0.002205008,0.003546123,0.7492034,0.12925315,0.020391364,0.009358857,0.015835432,0.006121087,7642,4
0.013264032,0.037453607,0.16559717,0.008673379,0.7312903,0.008764418,0.008646975,0.008407349,0.008888832,0.009013914,7643,4
0.16829817,0.05921055,0.04565497,0.010998356,0.20621648,0.3766552,0.012444787,0.02700759,0.05775409,0.03575984,7644,5
0.048256017,0.047815442,0.047321443,0.12314439,0.04795079,0.04643612,0.38674408,0.04642192,0.046460345,0.15944947,7645,6
0.053290743,0.24200873,0.24272402,0.050707832,0.05076241,0.158871,0.050334573,0.050676968,0.05019919,0.050424594,7646,2
0.41408467,0.038722903,0.088242315,0.013432478,0.3827671,0.013317476,0.013968112,0.026924744,0.0033161235,0.0052240654,7647,0
0.042037547,0.26321474,0.16211827,0.08808145,0.048994545,0.101949774,0.04178433,0.08557372,0.115639806,0.0506058,7648,1
0.048814394,0.09140052,0.07224802,0.20496124,0.11296784,0.11544962,0.04011724,0.041456096,0.22818813,0.04439692,7649,8
0.14692543,0.31581467,0.042566534,0.03247654,0.23558965,0.042980153,0.03216151,0.031686347,0.03217507,0.08762409,7650,1
0.031948652,0.032586563,0.031890213,0.033532817,0.03538718,0.20587035,0.110306345,0.03386075,0.17622758,0.30838957,7651,9
0.03065567,0.043071754,0.065057546,0.027691241,0.28836498,0.07569616,0.032927893,0.03976357,0.1611629,0.23560826,7652,4
0.076578766,0.14829132,0.17135385,0.062094726,0.05661832,0.07330447,0.06498446,0.18444495,0.097815886,0.06451326,7653,7
0.04738056,0.045612015,0.048320327,0.04597857,0.04571291,0.04835593,0.31611466,0.046829212,0.30831608,0.04737972,7654,6
0.03101714,0.06408963,0.032163326,0.030778475,0.2965961,0.043028723,0.2795153,0.02977855,0.16079336,0.032239407,7655,4
0.005287062,0.0051798006,0.0051634875,0.006574713,0.15507968,0.005188675,0.058214758,0.024402319,0.5746672,0.16024227,7656,8
0.05114587,0.29742783,0.052055027,0.053218484,0.0563203,0.226432,0.051899813,0.10832818,0.052134983,0.051037572,7657,1
0.028483743,0.2849176,0.30187428,0.028251786,0.028520323,0.057504892,0.030971812,0.15113114,0.05879669,0.029547798,7658,2
0.076081075,0.03243804,0.027193714,0.028290816,0.028711027,0.107177764,0.44572362,0.027474096,0.08899553,0.13791429,7659,6
0.016126629,0.03292829,0.0031411576,0.004371296,0.0030935493,0.0035380186,0.03511412,0.1327594,0.765705,0.0032225216,7660,8
0.24713813,0.02241896,0.032431636,0.04272814,0.02717908,0.3458299,0.028090918,0.18454805,0.015909245,0.053725928,7661,5
0.025701685,0.03341495,0.028391046,0.026324658,0.02878353,0.07720513,0.40735665,0.026946196,0.03661729,0.30925882,7662,6
0.3172822,0.14309914,0.06648521,0.050446033,0.057209026,0.16292383,0.050184075,0.051940482,0.05023772,0.05019226,7663,0
0.3542668,0.0724903,0.031274565,0.01818607,0.012355467,0.011881899,0.012347133,0.076414056,0.13228978,0.27849397,7664,0
0.02285453,0.18101382,0.017001126,0.014819767,0.3698606,0.31831896,0.014593979,0.028635792,0.016305534,0.016595913,7665,4
0.021443691,0.2065457,0.020689033,0.023354549,0.022285001,0.1721683,0.08929307,0.02199838,0.07403177,0.34819055,7666,9
0.047215294,0.045547,0.058369283,0.12699944,0.046552204,0.049319595,0.35857362,0.045590434,0.17279302,0.049040105,7667,6
0.06884998,0.3728189,0.22913486,0.014230439,0.11477205,0.03448468,0.013550712,0.010599994,0.010712019,0.1308464,7668,1
0.011028014,0.07959355,0.010868957,0.013444659,0.029578863,0.15903997,0.39300528,0.011109057,0.09616428,0.19616735,7669,6
0.094122045,0.045677222,0.046590194,0.11397586,0.055406354,0.18536994,0.045553606,0.04922192,0.048289664,0.3157932,7670,9
0.12104495,0.04120526,0.025493579,0.10166533,0.05003988,0.0829729,0.36605164,0.02501258,0.108588666,0.07792522,7671,6
0.06817105,0.12949325,0.05454756,0.12808754,0.06409596,0.23143454,0.043874674,0.047402646,0.12268809,0.110204704,7672,5
0.05108717,0.104990244,0.06322274,0.047374044,0.039497416,0.040746696,0.042267058,0.04176787,0.08288733,0.4861594,7673,9
0.0625651,0.18766633,0.06260987,0.17395051,0.17517662,0.06256237,0.078598715,0.06255192,0.06289122,0.0714273,7674,1
0.01347076,0.06641608,0.01284942,0.0447051,0.36831638,0.014426158,0.0155125335,0.020605756,0.07416054,0.36953723,7675,9
0.014220986,0.029320344,0.016879503,0.014968502,0.14768249,0.02150307,0.015702292,0.096277975,0.51779705,0.12564777,7676,8
0.05137243,0.074759714,0.05416623,0.04615185,0.06845707,0.18565653,0.07200773,0.14570269,0.047408644,0.25431713,7677,9
0.04242552,0.12818469,0.06972512,0.047467493,0.051912997,0.042895686,0.12359634,0.042170797,0.22157474,0.23004659,7678,9
0.042160254,0.07184775,0.035828285,0.26388308,0.1445141,0.28685558,0.036938995,0.038772922,0.035757832,0.043441195,7679,5
0.080781996,0.014340667,0.367065,0.018581793,0.01670148,0.3351177,0.024269452,0.014750967,0.017400661,0.110990316,7680,2
0.029847851,0.39787063,0.031163367,0.032542415,0.03278686,0.23095031,0.035638086,0.031557705,0.07553664,0.10210613,7681,1
0.0337505,0.043342408,0.055524938,0.03502085,0.11087901,0.03373512,0.4636099,0.040042475,0.14907458,0.035020232,7682,6
0.06595391,0.055745643,0.055952776,0.27454993,0.059453994,0.15952295,0.15067354,0.064471535,0.057940032,0.05573566,7683,3
0.4004824,0.036137734,0.02849341,0.0040118294,0.15261716,0.34878787,0.0041210544,0.0038155657,0.004636093,0.016896889,7684,0
0.011137099,0.26764965,0.047983307,0.011096973,0.0090356255,0.2341642,0.022353986,0.32841486,0.046133406,0.02203088,7685,7
0.01405019,0.015865993,0.014060517,0.031875353,0.014952968,0.09995033,0.046405863,0.030674072,0.015104264,0.7170605,7686,9
0.0641005,0.3105209,0.02550878,0.025342062,0.054222945,0.420958,0.024296276,0.02505663,0.024682071,0.025311863,7687,5
0.051234733,0.1770031,0.043338332,0.19721372,0.04255387,0.13061778,0.21874812,0.044496153,0.048972104,0.0458221,7688,6
0.061295312,0.15072574,0.05571458,0.055682667,0.33948678,0.078453414,0.0615806,0.05763491,0.058148287,0.081277765,7689,4
0.023601431,0.03225991,0.02452677,0.022848131,0.022657081,0.022529854,0.08239083,0.15089355,0.5547092,0.06358327,7690,8
0.15531047,0.12729721,0.040148575,0.060669646,0.08534489,0.0522485,0.07208649,0.042028036,0.03887568,0.3259905,7691,9
0.07242502,0.27422836,0.0172524,0.022820937,0.012731884,0.3939718,0.010031933,0.007061641,0.17704663,0.012429399,7692,5
0.0060543055,0.0065851086,0.41101673,0.43320626,0.06918216,0.0063652867,0.005761495,0.03267823,0.022140384,0.007010049,7693,3
0.037759975,0.14463271,0.0811944,0.19156535,0.35649636,0.039823383,0.03845445,0.03674485,0.037467126,0.03586139,7694,4
0.046485204,0.04561775,0.04575094,0.16063459,0.11519576,0.045665868,0.40248752,0.04611627,0.046374764,0.045671344,7695,6
0.056339696,0.055797204,0.055610698,0.056135934,0.061075974,0.05645807,0.058696322,0.06302768,0.058033276,0.47882512,7696,9
0.035951927,0.12641525,0.11107331,0.08482276,0.056344554,0.03833908,0.043633793,0.06429209,0.039267696,0.39985955,7697,9
0.004672101,0.0041781305,0.0041102706,0.0060218982,0.0962561,0.0059197065,0.21035126,0.0040849214,0.6448138,0.019591827,7698,8
0.042824432,0.05896371,0.04174003,0.04211495,0.044742446,0.04179692,0.19834866,0.04318053,0.25122148,0.23506685,7699,8
0.0068450677,0.0061342353,0.0060484693,0.0069758683,0.06320101,0.343315,0.37944528,0.0065913703,0.17432906,0.0071146674,7700,6
0.050247595,0.16484605,0.033089288,0.036294263,0.032231513,0.27055857,0.038046584,0.29231685,0.04487323,0.03749604,7701,7
0.008308605,0.0057031163,0.0056071496,0.005721739,0.006080922,0.006929352,0.622714,0.005592502,0.28092504,0.052417595,7702,6
0.7379335,0.020984327,0.02120717,0.020932315,0.022269657,0.026066538,0.021052405,0.052923236,0.04798109,0.02864971,7703,0
0.012522141,0.5937779,0.012740104,0.0695363,0.18489943,0.012774336,0.062359124,0.010947699,0.016186448,0.024256513,7704,1
0.018020315,0.033682555,0.11496658,0.005896837,0.5257046,0.1738298,0.056808062,0.006283369,0.05727178,0.0075361254,7705,4
0.016106784,0.014852813,0.14377388,0.014508701,0.06737768,0.1735955,0.25041613,0.047532316,0.25288352,0.018952634,7706,8
0.054675624,0.2502128,0.036043294,0.019317681,0.22027886,0.037427206,0.034420587,0.017454872,0.04710147,0.2830676,7707,9
0.034383822,0.020674523,0.024706364,0.003633456,0.5843836,0.21877801,0.036455836,0.0036386827,0.042974506,0.030371169,7708,4
0.06280331,0.06324735,0.06293059,0.06285804,0.063335605,0.06354634,0.072586246,0.06280887,0.42296365,0.06291997,7709,8
0.0040390044,0.005541727,0.004148991,0.0041600834,0.005784667,0.004869021,0.2314025,0.026547465,0.709205,0.004301566,7710,8
0.017911918,0.019254182,0.01770097,0.020737065,0.03804507,0.16730236,0.52233726,0.054741606,0.12075956,0.021210039,7711,6
0.039569262,0.041580975,0.04013941,0.040622707,0.039288662,0.29574236,0.04012655,0.040947583,0.38270062,0.0392819,7712,8
0.32372937,0.012979064,0.016558003,0.024359334,0.4215658,0.037073795,0.0868077,0.012601738,0.050813418,0.013511758,7713,4
0.0033609679,0.044268597,0.0033854048,0.003557883,0.031617355,0.29574838,0.13917725,0.06316702,0.41127342,0.004443685,7714,8
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7715,0
0.015869346,0.0145399105,0.014903984,0.015560614,0.30529475,0.4142111,0.13777354,0.015102891,0.016760584,0.049983326,7716,5
0.2337734,0.012446558,0.034008432,0.010737191,0.3468086,0.31381828,0.014696269,0.011388554,0.01104289,0.011279843,7717,4
0.034382187,0.0130751375,0.055047203,0.027322574,0.31366906,0.24448182,0.2662565,0.013123392,0.015413794,0.01722834,7718,4
0.04604278,0.1089832,0.050656594,0.048327256,0.15872535,0.057239495,0.14328916,0.051049884,0.21642485,0.11926146,7719,8
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7720,0
0.0051367814,0.005122674,0.005213128,0.0052680983,0.0050033303,0.08723815,0.005529616,0.004867448,0.8314087,0.045212075,7721,8
0.038048074,0.23411024,0.037622035,0.041392427,0.20282108,0.27214262,0.043102182,0.036725905,0.043816946,0.050218504,7722,5
0.018831586,0.55081636,0.01809766,0.066548795,0.027825527,0.0180772,0.018436374,0.18026747,0.020823728,0.08027528,7723,1
0.0032054286,0.00365085,0.003624921,0.0030885166,0.0033026047,0.010270224,0.0035058449,0.0029410785,0.963143,0.003267498,7724,8
0.006560196,0.0061995364,0.03467699,0.5055893,0.007506143,0.27707514,0.020015266,0.024251062,0.112168096,0.005958252,7725,3
0.069763824,0.062542625,0.06361013,0.06255333,0.12267028,0.09568518,0.07061963,0.06502388,0.25813472,0.1293964,7726,8
0.007681354,0.3641629,0.007707595,0.17150149,0.008774857,0.28731972,0.01069192,0.008073235,0.043036487,0.09105041,7727,1
0.06420353,0.075259775,0.2407818,0.07109321,0.06553189,0.06723391,0.06259487,0.22280446,0.06408864,0.066407904,7728,2
0.057966787,0.38832146,0.15144306,0.057698995,0.06084296,0.05575893,0.060119804,0.05593141,0.056076985,0.05583956,7729,1
0.22405602,0.0381602,0.17420882,0.03639313,0.12060641,0.17905757,0.035831187,0.041128743,0.036108717,0.11444922,7730,0
0.25362888,0.0046445103,0.0854462,0.36948332,0.195953,0.004594966,0.030951802,0.004771199,0.045087446,0.0054386635,7731,3
0.05881762,0.061848246,0.07204429,0.31293365,0.040333852,0.018302519,0.064005144,0.019789271,0.08913467,0.26279068,7732,3
0.011330729,0.5555899,0.009395349,0.009632104,0.04910044,0.009743847,0.009888677,0.031108506,0.025747783,0.2884627,7733,1
0.025349632,0.065477595,0.025450535,0.02618328,0.04465211,0.5051824,0.025187256,0.22859706,0.025451746,0.028468447,7734,5
0.018524788,0.18785621,0.01351238,0.037377052,0.4096757,0.013284159,0.094856,0.013108278,0.015690267,0.1961152,7735,4
0.033558384,0.21591653,0.06328523,0.07312624,0.46658137,0.061604705,0.025484838,0.022702515,0.010708441,0.027031764,7736,4
0.022921264,0.02185219,0.018218677,0.026593706,0.02310561,0.070029296,0.019048257,0.017598648,0.6531415,0.12749088,7737,8
0.06278862,0.062546164,0.0626641,0.062613815,0.0625366,0.06516244,0.2926406,0.0667792,0.19940682,0.06286163,7738,6
